-0.136568069458,0.127717971802,-0.025775494054,0
0.159201622009,0.120223999023,-0.159511908889,0
0.367437362671,0.0612850189209,-0.394277721643,0
0.555464744568,-0.049186706543,-0.670571804047,0
0.73331451416,-0.225522994995,-0.877303481102,0
0.859784126282,-0.414434432983,-1.09843158722,0
0.964847564697,-0.671184539795,-1.258061409,0
1.01153945923,-0.886926651001,-1.42755866051,0
1.03680992126,-1.18482208252,-1.49207437038,0
1.05988883972,-1.49151611328,-1.50390851498,0
1.11186599731,-1.90867996216,-1.18726229668,0
1.2341594696,-2.14028358459,-0.929168283939,0
1.39374732971,-2.30912494659,-0.713006436825,0
1.58174514771,-2.43993282318,-0.503497123718,0
1.84695625305,-2.52853488922,-0.131602197886,0
2.0984287262,-2.55018138885,-0.102798320353,1
2.30133056641,-2.56752109528,-2.98318624496,0
2.12258529663,-2.58472633362,3.13161087036,0
1.86690711975,-2.5364112854,2.78409266472,0
1.63044548035,-2.39914512634,2.44924139977,0
1.42342758179,-2.1744556427,2.15477395058,0
1.3271522522,-1.99334716797,1.99639546871,0
1.22812080383,-1.72654533386,1.83862221241,0
1.1817073822,-1.50096321106,1.77876162529,0
1.1272354126,-1.23474884033,1.76423251629,0
1.07026863098,-0.939580917358,1.7716742754,0
0.989695549011,-0.629201889038,2.03694701195,0
0.821116447449,-0.368310928345,2.3159134388,0
0.672620773315,-0.200839996338,2.39978313446,0
0.487966537476,-0.0615062713623,2.61576485634,0
0.318119049072,0.0244331359863,2.73622846603,0
0.0452289581299,0.0961399078369,3.09168052673,0
