12.1554568654,17.1991984698,1.56129047646,0
12.1696651636,17.5765882162,1.56753824486,0
12.1649298256,18.0250812168,1.56732289911,0
12.1661767161,18.0569933534,1.5681769238,0
12.1661767161,18.0569933534,1.5681769238,0
12.2381945932,18.2802422941,1.06374932006,0
12.4361684327,18.6869622277,1.07000749683,0
12.6077934752,18.9515519919,0.831469580627,0
13.0032094683,19.2848802231,0.532706588425,0
13.0032094683,19.2848802231,0.532706588425,0
13.0284162011,19.3019320639,0.532484160426,0
13.0284162011,19.3019320639,0.532484160426,0
13.0513584553,19.3262201558,0.533037058807,0
13.3576107058,19.5246612287,0.534745264044,0
13.7155388799,19.6975736377,0.354291153589,0
14.0831973363,19.8284223959,0.350040212879,0
14.4490856695,19.9583127022,0.347718846449,0
15.154218854,20.1999033552,0.346407253209,0
15.5514723887,20.3389876971,0.346057950676,0
16.2418107046,20.5108452058,0.0490552473243,1
15.9378062939,20.4910949427,0.0499101721067,0
15.6283278621,20.4652574649,-3.12693126712,0
15.2126398777,20.4561097765,-3.12465268259,0
14.8571418864,20.4491569593,-3.12369726422,0
14.8571418864,20.4491569593,-3.12369726422,0
14.8571418864,20.4491569593,-3.12369726422,0
14.8571418864,20.4491569593,-3.12369726422,0
14.8262860437,20.448733917,-3.12382039901,0
14.8262860437,20.448733917,-3.12382039901,0
14.8262860437,20.448733917,-3.12382039901,0
14.8262860437,20.448733917,-3.12382039901,0
14.4122671248,20.3962625786,-2.56209573402,0
14.2898867427,20.3000369792,-2.46525882737,0
13.9961466109,20.0099033455,-2.08928402805,0
13.8294893467,19.7305426887,-2.09595553731,0
13.6510773159,19.4167221726,-2.09676287284,0
13.6510773159,19.4167221726,-2.09676287284,0
13.6340006039,19.3909482707,-2.0972522789,0
13.5293475003,19.1912762062,-1.69798958373,0
13.5051679047,18.9818587689,-1.69636966049,0
13.4514554646,18.5675430726,-1.69696046966,0
13.3958674975,18.1839034581,-1.69901280649,0
12.1554568654,17.1991984698,1.56129047646,0
